artista;luogo ;orario ;data;immagine ;biglietti;mappa;spotify*;instagram*;biografia;RockInRoma;RomeSummerFest
Paolo Conte - Roma Summer Fest;Auditorium Parco della Musica Ennio Morricone;21:00;06/06/2023;..\imgs\paolo-conte-biglietti.jpg;https://www.ticketone.it/event/paolo-conte-auditorium-parco-della-musica-ennio-morricone-16320675/;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F06%2F2023&checkout=06%2F07%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.93941510385224&nelng=12.485780112781981&swlat=41.91936452059474&swlng=12.46389328722023&zoom=14;https://open.spotify.com/artist/7bAIYB0KGbYXlGbIjyFAcI?si=026b0da9e94f4e7c;https://www.instagram.com/paoloconte_official/?hl=it;Nato ad Asti, il debutto da protagonista avviene nel 1974 con l’album Paolo Conte al quale seguirà una produzione musicale sempre innovativa e raffinata che arriva fino ad oggi ad annoverare 15 album di studio, oltre a numerosissimi live e antologie, regalando alla musica italiana colori e suggestioni di un sapore unico e inconfondibile. L’originalità musicale di Paolo Conte è oggi apprezzata nei teatri di tutto il mondo ed è motivo di orgoglio per lo stile e per l’immagine dell’Italia all’estero.;NO;SI
Venditti e De Gregori;Terme di Caracalla;21:00;07/06/2023;..\imgs\venditti-de-gregori-biglietti.jpg;https://www.ticketone.it/event/venditti-de-gregori-il-tour-terme-di-caracalla-16612890/;https://www.stay22.com/events/gm/ChIJ1YU-M85hLxMR3Jhb6gZAK2o?searchterm=Terme+di+Caracalla%2C+Viale+delle+Terme+di+Caracalla%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F07%2F2023&checkout=06%2F08%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.889235084181706&nelng=12.507052074714835&swlat=41.869839844157696&swlng=12.47782672528902&zoom=14;https://open.spotify.com/artist/16FJYC4FqKhZXiXIzMI4ul?si=a6539ab0edb645f1;https://www.instagram.com/degregoriofficial/;"Antonio ""Antonello"" Venditti, nato l'8 marzo 1949, è un cantautore italiano, diventato famoso negli anni '70 per i temi sociali nelle sue canzoni. Francesco De Gregori è uno dei cantautori più originali del panorama musicale italiano. La poesia nelle sue canzoni e la melodia delle sue composizioni, ispirate da Lucio Battisti, hanno reso De Gregori uno dei migliori artisti italiani.";NO;NO
Carmen Consoli / Mariza - Roma Summer Fest;Auditorium Parco della Musica Ennio Morricone;21:00;07/06/2023;..\imgs\carmen-consoli-estate-biglietti.jpg;https://www.ticketone.it/event/carmen-consoli-estate-2023-auditorium-parco-della-musica-ennio-morricone-16815158/;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F07%2F2023&checkout=06%2F08%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.93907991501359&nelng=12.489449374713558&swlat=41.91969981304209&swlng=12.460224025287744&zoom=14;https://open.spotify.com/artist/6C3OLzdOvBI9yCOCf7iC4E?si=ead0fc4a59fd49d1;https://www.instagram.com/carmenconsolimusic/;Nata a Catania, Carmen si avvicina alla musica sin da bambina: ha appena 9 anni quando inizia a suonare la chitarra elettrica e a 14 anni è già sui palchi con una cover band di rock-blues, i Moon Dog’s Party. A Roma entra nel giro blues della capitale e, tornata a Catania, realizza il suo primo album, “Due parole”: un’affascinante raccolta di quadretti pop rock in chiave elettroacustica tra cui “Amore di plastica”, proposto al Festival di Sanremo del ‘96 e che impone Carmen all’attenzione di critica e pubblico. Nel 1997 torna a Sanremo con “Confusa e felice”, brano che lancia l'album omonimo. Un disco più elettrico e ‘sporco’ del precedente, che contiene il brano “Per niente stanca”, e conferma il talento dell’artista. Nel Marzo 2004 è la prima artista italiana a partecipare all’importante “South By South West Festival” ad Austin, Texas. Il 6 febbraio 2005 è l’unica artista italiana a partecipare in Etiopia alle celebrazioni dell’anniversario della scomparsa di Bob Marley organizzate dalla moglie Rita. ;NO;SI
Venditti e De Gregori;Terme di Caracalla;21:00;08/06/2023;..\imgs\venditti-de-gregori-biglietti.jpg;https://www.ticketone.it/event/venditti-de-gregori-il-tour-terme-di-caracalla-16727809/;https://www.stay22.com/events/gm/ChIJ1YU-M85hLxMR3Jhb6gZAK2o?searchterm=Terme+di+Caracalla%2C+Viale+delle+Terme+di+Caracalla%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F08%2F2023&checkout=06%2F09%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.889235084181706&nelng=12.507052074714835&swlat=41.869839844157696&swlng=12.47782672528902&zoom=14;https://open.spotify.com/artist/3hYLJPJuDyblFKersEaFd6?si=b3b8d2c9cb03451b;https://www.instagram.com/antonellovenditti.official/;"Antonio ""Antonello"" Venditti, nato l'8 marzo 1949, è un cantautore italiano, diventato famoso negli anni '70 per i temi sociali nelle sue canzoni. Francesco De Gregori è uno dei cantautori più originali del panorama musicale italiano. La poesia nelle sue canzoni e la melodia delle sue composizioni, ispirate da Lucio Battisti, hanno reso De Gregori uno dei migliori artisti italiani.";NO;NO
LOVEGANG126 - Rock in Roma;Ippodromo Le Capannelle;21:45;08/06/2023;..\imgs\lovegang126-biglietti.jpg;https://www.ticketone.it/event/lovegang126-ippodromo-le-capannelle-16760982/;https://www.stay22.com/events/gm/ChIJd9KYxquJJRMRxV3Tu6pnxfI?searchterm=Ippodromo+Capannelle%2C+Via+Appia+Nuova%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F08%2F2023&checkout=06%2F09%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.83458906416959&nelng=12.580396912778298&swlat=41.814505560909765&swlng=12.558510087216519&zoom=14;https://open.spotify.com/artist/7Munu8K4WpaJxPfnwXh0re?si=ddf382654bf14b19;https://www.instagram.com/lovegang126official/;La LOVEGANG126, conosciuta anche come “126” (CXXVI), è un collettivo romano sorto nel 2008 di cui fanno parte Franco126, Ketama126, Pretty Solero, Drone126, Asp126 e Ugo Borghetti. Il loro nome deriva dai centoventisei gradini che compongono la Scalea del Tamburino tra Trastevere e Monteverde, dove gli artisti si ritrovavano da ragazzi. Dopo i successi dei dischi individuali, nel 2022 pubblicano tracce collettive sotto il nome di LOVEGANG126, portando musica rap old school con linguaggio immediato e autentico.;SI;NO
Gazzelle;Stadio Olimpico ;21:00;09/06/2023;..\imgs\gazzelle-biglietti.jpg;https://www.ticketone.it/event/gazzelle-stadio-olimpico-16093450/;https://www.stay22.com/events/gm/Ei1WaWFsZSBkZWxsbyBTdGFkaW8gT2xpbXBpY28sIFJvbWEsIFJNLCBJdGFsaWEiLiosChQKEglbCqkClmAvExESzembKFY9YBIUChIJu46S-ZZhLxMROG5lkwZ3D7k?searchterm=Viale+dello+Stadio+Olimpico%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F09%2F2023&checkout=06%2F10%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.940631012728204&nelng=12.464941412785407&swlat=41.920580811713904&swlng=12.4430545872236&zoom=14;https://open.spotify.com/artist/7KFOc3T4Xo8DVZt4PWw2qN?si=4ea96b8f122f452c;https://www.instagram.com/gazzelle__/?hl=it;Caratterizzate da un sound ricercato e da arrangiamenti minimal, le sue canzoni contano milioni di ascolti (i singoli “Sayonara”, “Nero” e “Meglio così” sono stati certificati oro da Fimi/GfK Italia e “Non sei tu” è disco di platino) e il primo tour, terminato a dicembre 2018 con tre date a Roma e Milano prodotte da Vivo Concerti, ha visto andare sold out oltre 90 live.;NO;NO
Rock Me Pride - Rock in Roma;Ippodromo Le Capannelle;20:00;10/06/2023;..\imgs\rock-me-pride-biglietti.jpg;https://www.ticketone.it/event/rock-me-pride-ippodromo-le-capannelle-16870807/;https://www.stay22.com/events/gm/ChIJd9KYxquJJRMRxV3Tu6pnxfI?searchterm=Ippodromo+Capannelle%2C+Via+Appia+Nuova%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F10%2F2023&checkout=06%2F11%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.86310547092867&nelng=12.623181662489259&swlat=41.79467754946543&swlng=12.520153946364303&zoom=12.182259681271075;;https://www.instagram.com/romaprideofficial/?hl=it;Per la prima volta nella sua storia il Party ufficiale del Roma Pride sbarca al Rock in Roma, il tempio della musica Rock per quella che già si preannuncia come la Woodstock queer. E proprio come la musica rock sarà una festa ribelle, di rottura, sovvertitrice delle convezioni sociali e sessuali. Si tratterà di un super party dirompente con più di 50 artisti coinvolti, un sound system stellare e ospiti internazionali.;SI;NO
Samuele Bersani - Roma Summer Fest;Auditorium Parco della Musica Ennio Morricone;21:00;11/06/2023;..\imgs\bersani-orchestra-biglietti.jpg;https://www.ticketone.it/event/samuele-bersani-auditorium-parco-della-musica-ennio-morricone-16713034/;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F11%2F2023&checkout=06%2F12%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.93907991501359&nelng=12.489449374713558&swlat=41.91969981304209&swlng=12.460224025287744&zoom=14;https://open.spotify.com/artist/5Nydhpz1rcPbgM0fYvLxhz?si=07f23d53f23246e2;https://www.instagram.com/samuelebersaniofficial/?hl=it;Samuele Bersani comincia a suonare e scrivere le sue prime canzoni da giovanissimo. Figlio d'arte, nasce a Rimini il primo ottobre 1970. Il padre è un flautista e la sua casa di Cattolica è un vero e proprio laboratorio in cui già nei suoi primi anni Samuele ha modo di sviluppare una forte sensibilità per la musica. Il vero debutto artistico risale al 1991 quando Lucio Dalla fortemente colpito dal suo talento lo invita sul palco del tour Cambio, ad eseguire piano e voce “Il Mostro”. A marzo del 2015 viene invitato dall’AIE (Associazione Italiana Editori) a comporre la colonna sonora di #ioleggoperchè, importante iniziativa nazionale che ha l’obiettivo di rendere protagonisti i libri, i lettori e per la prima volta, i ‘non lettori’. Il 30 maggio 2015, all’Auditorium Parco della Musica di Roma, Bersani è protagonista di “Plurale Unico”: un concerto-evento che, nel suo stesso nome, racchiude il senso dell’unicità della serata. Sul palco, insieme alla sua band storica, ospita amici e colleghi che si mescolano con lui in uno spettacolo di forza corale.;NO;SI
Giorgia;Teatro dell'Opera di Roma;21:00;12/06/2023;..\imgs\giorgia-biglietti-2.jpg;https://www.ticketone.it/event/giorgia-blu-live-teatri-lirici-e-palasport-teatro-dellopera-di-roma-16485001/;https://www.stay22.com/events/gm/ChIJX9-1v7phLxMRx7wVVyvezaE?searchterm=Teatro+dell%27Opera%2C+Piazza+Beniamino+Gigli%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F12%2F2023&checkout=06%2F13%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.9064033486506&nelng=12.50079870639263&swlat=41.89637365750099&swlng=12.489855293612294&zoom=15;https://open.spotify.com/artist/0gm1lHoOXAdy5OB4AwFYRr?si=f88212aafac148e0;https://www.instagram.com/giorgiaofficial/?hl=it;Oltre vent’anni di carriera artistica, 25 dischi di platino e una serie di brani senza tempo, che hanno conquistato il cuore di milioni di persone: Giorgia è una delle più grandi artiste italiane di sempre. Nel corso degli anni ha collaborato con importanti artisti italiani e internazionali, tra cui, solo per citarne alcuni: Luciano Pavarotti, Ray Charles, Lionel Richie, Jovanotti, Mina, Zucchero, Pino Daniele, Andrea Bocelli, Eros Ramazzotti, Gianna Nannini, Herbie Hancock e Alicia Keys.;NO;NO
Pet Shop Boys - Roma Summer Fest;Auditorium Parco della Musica Ennio Morricone;21:00;13/06/2023;..\imgs\pet-shop-boys-biglietti.jpg;https://www.ticketone.it/event/pet-shop-boys-auditorium-parco-della-musica-ennio-morricone-16171925/;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F13%2F2023&checkout=06%2F14%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.93907991501359&nelng=12.489449374713558&swlat=41.91969981304209&swlng=12.460224025287744&zoom=14;https://open.spotify.com/artist/2ycnb8Er79LoH2AsR5ldjh?si=8125fd7b5df94524;https://www.instagram.com/petshopboys/;"La longevità della loro carriera è generalmente attribuita alla loro abilità di creare musica pop/dance melodica con testi intelligenti (prerogativa del genere musicale synth pop di cui sono tra i principali fautori) e uno stile originale. Il duo è tra quelli di massimo successo nella musica pop, soprattutto in Europa; secondo il Guinness World Record, i Pet Shop Boys sono il duo più famoso e di successo sia nel Regno Unito che in tutta la storia del pop.

Annoverati fra gli artisti musicali che hanno venduto più dischi, complessivamente i Pet Shop Boys hanno venduto più di 50 milioni di dischi in tutto il mondo. Plurinominati ai Grammy Awards e vincitori di tre BRIT Awards, nel febbraio 2009 i Pet Shop Boys hanno ricevuto il premio alla carriera per il loro straordinario contributo alla musica Outstading Contribution to Music.";NO;SI
Negramaro ;Terme di Caracalla;21:00;13/06/2023;..\imgs\negramaro-biglietti.jpg;https://www.ticketone.it/event/negramaro-n20-tour-terme-di-caracalla-16506345/;https://www.stay22.com/events/gm/ChIJ1YU-M85hLxMR3Jhb6gZAK2o?searchterm=Terme+di+Caracalla%2C+Viale+delle+Terme+di+Caracalla%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F13%2F2023&checkout=06%2F14%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.88957053488875&nelng=12.503382812782576&swlat=41.869504289857076&swlng=12.481495987220768&zoom=14;https://open.spotify.com/artist/1X9iZlQXfAAx4Vvmlqeao7?si=76f4ba6e867e43ac;https://www.instagram.com/negramaroofficial/?hl=it;"I Negramaro sono una band rock italiana. I loro nome deriva dal Negroamaro, un vino della regione Puglia, nel sud dell'Italia. Il loro primo successo è stata la canzone ""Come sempre"" dall'albun ""Negramaro"" registrata nel 2003. Hanno debuttato a Sanremo giovani con la canzone ""Mentre tutto scorre"". Questa canzone è stata scelta come soundtrack del film ""La febbre"" con Fabio Volo. Con la canzone ""Estate"" in prima posizione nelle classifiche italiane, hanno vinto il premio ""Best Italian Band"" agli MTV Music Awards.";NO;NO
Negramaro ;Terme di Caracalla;21:00;14/06/2023;..\imgs\negramaro-biglietti.jpg;https://www.ticketone.it/event/negramaro-n20-tour-terme-di-caracalla-16513998/;https://www.stay22.com/events/gm/ChIJ1YU-M85hLxMR3Jhb6gZAK2o?searchterm=Terme+di+Caracalla%2C+Viale+delle+Terme+di+Caracalla%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F14%2F2023&checkout=06%2F15%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.889235084181706&nelng=12.507052074714835&swlat=41.869839844157696&swlng=12.47782672528902&zoom=14;https://open.spotify.com/artist/1X9iZlQXfAAx4Vvmlqeao7?si=76f4ba6e867e43ac;https://www.instagram.com/negramaroofficial/?hl=it;"I Negramaro sono una band rock italiana. I loro nome deriva dal Negroamaro, un vino della regione Puglia, nel sud dell'Italia. Il loro primo successo è stata la canzone ""Come sempre"" dall'albun ""Negramaro"" registrata nel 2003. Hanno debuttato a Sanremo giovani con la canzone ""Mentre tutto scorre"". Questa canzone è stata scelta come soundtrack del film ""La febbre"" con Fabio Volo. Con la canzone ""Estate"" in prima posizione nelle classifiche italiane, hanno vinto il premio ""Best Italian Band"" agli MTV Music Awards.";NO;NO
Venditti e De Gregori;Terme di Caracalla;21:00;15/06/2023;..\imgs\venditti-de-gregori-biglietti.jpg;https://www.ticketone.it/event/venditti-de-gregori-il-tour-terme-di-caracalla-16802648/;https://www.stay22.com/events/gm/ChIJ1YU-M85hLxMR3Jhb6gZAK2o?searchterm=Terme+di+Caracalla%2C+Viale+delle+Terme+di+Caracalla%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F15%2F2023&checkout=06%2F16%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.889235084181706&nelng=12.507052074714835&swlat=41.869839844157696&swlng=12.47782672528902&zoom=14;https://open.spotify.com/artist/16FJYC4FqKhZXiXIzMI4ul?si=55021a3372034e68;https://www.instagram.com/degregoriofficial/;"Antonio ""Antonello"" Venditti, nato l'8 marzo 1949, è un cantautore italiano, diventato famoso negli anni '70 per i temi sociali nelle sue canzoni. Francesco De Gregori è uno dei cantautori più originali del panorama musicale italiano. La poesia nelle sue canzoni e la melodia delle sue composizioni, ispirate da Lucio Battisti, hanno reso De Gregori uno dei migliori artisti italiani.";NO;NO
Vasco Live;Stadio Olimpico ;21:00;16/06/2023;..\imgs\vasco-biglietti.jpg;https://www.ticketone.it/event/vasco-live-2023-stadio-olimpico-16162545/;https://www.stay22.com/events/gm/Ei1WaWFsZSBkZWxsbyBTdGFkaW8gT2xpbXBpY28sIFJvbWEsIFJNLCBJdGFsaWEiLiosChQKEglbCqkClmAvExESzembKFY9YBIUChIJu46S-ZZhLxMROG5lkwZ3D7k?searchterm=Viale+dello+Stadio+Olimpico%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F16%2F2023&checkout=06%2F17%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.94029583028009&nelng=12.46861067471798&swlat=41.92091609776975&swlng=12.439385325292193&zoom=14;https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65?si=e443206e71934e7e;https://www.instagram.com/vascorossi/?hl=it;"Autodefinitosi ""provocautore"", è considerato uno dei maggiori esponenti della musica rock italiana. Dall'inizio della sua carriera nel 1977, ha pubblicato 34 album, di cui 18 in studio, 11 dal vivo e 5 raccolte ufficiali, oltre a due EP e un'opera audiovisiva; complessivamente ha scritto 191 canzoni, oltre ad aver scritto numerosi testi e musiche per altri interpreti. Ha venduto quasi 40 milioni di dischi ed è dai primi anni ottanta uno degli artisti italiani di maggiore successo. È inoltre il primo artista italiano per numero di copie vendute nel decennio che va dal 2010 al 2019. In special modo, con gli album Vivere o niente e Sono innocente, il rocker ha guadagnato il primo posto nella classifica degli album più venduti in Italia rispettivamente del 2011 e del 2014. Detiene, inoltre, il primato di essere stato primo in classifica degli album più venduti in Italia in cinque differenti decenni, da quando l'album Siamo qui è giunto in vetta alle classifiche nel 2021. Negli anni ottanta, lo stile di vita sregolato caratterizzato da alcool, droghe, donne e continui tour frenetici, avvicina Vasco Rossi allo stereotipo della rockstar, divenuto, col tempo, vera e propria icona. Nella sua carriera si è esibito in più di 800 concerti, e detiene il record mondiale di spettatori paganti in un concerto solista. Gli viene riconosciuto il merito di essere stato protagonista di una vera rivoluzione musicale: i suoi brani riportano tematiche sociologiche ed esistenzialiste, conditi con uno stile espressivo singolare, che ha influenzato anche il linguaggio parlato.";NO;NO
Alessandro Mannarino - Roma Summer Fest;Auditorium Parco della Musica Ennio Morricone;21:00;16/06/2023;..\imgs\mannarino-biglietti.jpg;https://www.ticketone.it/event/mannarino-auditorium-parco-della-musica-ennio-morricone-16349823/;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F16%2F2023&checkout=06%2F17%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.93907991501359&nelng=12.489449374713558&swlat=41.91969981304209&swlng=12.460224025287744&zoom=14;https://open.spotify.com/artist/6C1PGrTsXqP3wo8kTRhrqm?si=24840ad2b4e54cfe;https://www.instagram.com/mannarino/;"Nato a Roma, inizia l'attività artistica nel 2001, esibendosi presso il rione Monti con originali spettacoli, a metà strada tra l'attività DJ-istica ed il concerto acustico. Nel 2006 fonda la Kampina una band formata da sei elementi, con cui si esibisce nei principali locali della capitale. Dall'amicizia con l'attore e autore Massimiliano Bruno nasce lo spettacolo Roma di notte, inserito nella rassegna teatrale LET della Cometa Off di Roma, curata da Valerio Aprea e da subito sviluppa anche collaborazioni extra musicali. È il 22 aprile 2015, invece, quando Amnesty International Italia annuncia l'assegnazione a Mannarino del Premio Amnesty International Italia 2015 per il brano ""Scendi giù"", ritenuto da una giuria specializzata il ""miglior testo sui diritti umani edito in Italia nel 2014"". ";NO;SI
Negramaro ;Terme di Caracalla;21:00;16/06/2023;..\imgs\negramaro-biglietti.jpg;https://www.ticketone.it/event/negramaro-n20-tour-terme-di-caracalla-16513999/;https://www.stay22.com/events/gm/ChIJ1YU-M85hLxMR3Jhb6gZAK2o?searchterm=Terme+di+Caracalla%2C+Viale+delle+Terme+di+Caracalla%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F16%2F2023&checkout=06%2F17%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.889235084181706&nelng=12.507052074714835&swlat=41.869839844157696&swlng=12.47782672528902&zoom=14;https://open.spotify.com/artist/1X9iZlQXfAAx4Vvmlqeao7?si=76f4ba6e867e43ac;https://www.instagram.com/negramaroofficial/?hl=it;"I Negramaro sono una band rock italiana. I loro nome deriva dal Negroamaro, un vino della regione Puglia, nel sud dell'Italia. Il loro primo successo è stata la canzone ""Come sempre"" dall'albun ""Negramaro"" registrata nel 2003. Hanno debuttato a Sanremo giovani con la canzone ""Mentre tutto scorre"". Questa canzone è stata scelta come soundtrack del film ""La febbre"" con Fabio Volo. Con la canzone ""Estate"" in prima posizione nelle classifiche italiane, hanno vinto il premio ""Best Italian Band"" agli MTV Music Awards.";NO;NO
Vasco Live;Stadio Olimpico ;21:00;17/06/2023;..\imgs\vasco-biglietti.jpg;https://www.ticketone.it/event/vasco-live-2023-stadio-olimpico-16215627/;https://www.stay22.com/events/gm/Ei1WaWFsZSBkZWxsbyBTdGFkaW8gT2xpbXBpY28sIFJvbWEsIFJNLCBJdGFsaWEiLiosChQKEglbCqkClmAvExESzembKFY9YBIUChIJu46S-ZZhLxMROG5lkwZ3D7k?searchterm=Viale+dello+Stadio+Olimpico%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=06%2F17%2F2023&checkout=06%2F18%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.94029583028009&nelng=12.46861067471798&swlat=41.92091609776975&swlng=12.439385325292193&zoom=14;https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65?si=e443206e71934e7e;https://www.instagram.com/vascorossi/?hl=it;"Autodefinitosi ""provocautore"", è considerato uno dei maggiori esponenti della musica rock italiana. Dall'inizio della sua carriera nel 1977, ha pubblicato 34 album, di cui 18 in studio, 11 dal vivo e 5 raccolte ufficiali, oltre a due EP e un'opera audiovisiva; complessivamente ha scritto 191 canzoni, oltre ad aver scritto numerosi testi e musiche per altri interpreti. Ha venduto quasi 40 milioni di dischi ed è dai primi anni ottanta uno degli artisti italiani di maggiore successo. È inoltre il primo artista italiano per numero di copie vendute nel decennio che va dal 2010 al 2019. In special modo, con gli album Vivere o niente e Sono innocente, il rocker ha guadagnato il primo posto nella classifica degli album più venduti in Italia rispettivamente del 2011 e del 2014. Detiene, inoltre, il primato di essere stato primo in classifica degli album più venduti in Italia in cinque differenti decenni, da quando l'album Siamo qui è giunto in vetta alle classifiche nel 2021. Negli anni ottanta, lo stile di vita sregolato caratterizzato da alcool, droghe, donne e continui tour frenetici, avvicina Vasco Rossi allo stereotipo della rockstar, divenuto, col tempo, vera e propria icona. Nella sua carriera si è esibito in più di 800 concerti, e detiene il record mondiale di spettatori paganti in un concerto solista. Gli viene riconosciuto il merito di essere stato protagonista di una vera rivoluzione musicale: i suoi brani riportano tematiche sociologiche ed esistenzialiste, conditi con uno stile espressivo singolare, che ha influenzato anche il linguaggio parlato.";NO;NO
